Date,PEP,CTB,SKYW,EQT,COHR,SNFCA,NSEC,OTTR,WY,GOLD
2005-12-01,0.0002272026788526306,5.399914906203155e-05,0.00016173836908597947,6.102958853839874e-05,9.465003077841187e-05,5.417746931975269e-06,16.78928834788849,0.0005632444795972137,8.334687019547577e-05,4.114585015607757e-05
2005-12-02,0.00022735450503157654,5.3677085999999996e-05,0.00016425548565859795,6.080597633596802e-05,9.482704980719604e-05,5.475382649208736e-06,16.63929318807434,0.0005521896249687309,8.389488016817475e-05,4.0462110716853335e-05
2005-12-05,0.0002272026788526306,5.3677085999999996e-05,0.0001599710297445774,6.010320152412415e-05,9.341084130179901e-05,5.475382649208736e-06,16.99927852,0.0005402135470972137,8.328460238178635e-05,4.034055736077576e-05
2005-12-06,0.00022663333792105408,5.249619038101577e-05,0.00016066725,5.9767786018638624e-05,9.279125219100495e-05,5.403337694197178e-06,16.99927852,0.0005501629268055724,8.34465101e-05,4.100910226823273e-05
2005-12-07,0.00022477351790526124,5.167313995441322e-05,0.0001586321359945774,5.96400108151474e-05,9.175859804550247e-05,5.403337694197178e-06,16.99927852,0.0005411348054826622,8.247504478634949e-05,4.225502489254303e-05
2005-12-08,0.00022420417697368469,5.1923635343047335e-05,0.00015718612829298973,5.999139822106932e-05,9.27027370491005e-05,5.403337694197178e-06,16.99927852,0.0005485046968541794,8.232558492956314e-05,4.2847600039224245e-05
2005-12-09,0.0002239384884,5.3032959875936896e-05,0.00014979542907261846,5.951223001533508e-05,9.479755038740692e-05,5.403337694197178e-06,16.99927852,0.0005525581283229103,8.257468469087373e-05,4.2194249663534546e-05
2005-12-12,0.00022511511956841888,5.27824679e-05,0.00015140210770158766,6.037472942786407e-05,9.45910206838089e-05,5.388929073358536e-06,17.07927504850929,0.0005514526534027862,8.267431509321366e-05,4.1935948419612123e-05
2005-12-13,0.00022382462600526124,5.374865708609466e-05,0.00014652853526878355,6.1013616637962365e-05,9.255521744010544e-05,5.403337694197178e-06,17.149271772546463,0.0005555060848715172,8.291095749091262e-05,4.1784006e-05
2005-12-14,0.0002248873803,5.4178073364571e-05,0.0001454574161828041,6.277054807125091e-05,9.29387718e-05,5.4609734114306435e-06,17.149271772546463,0.000553295135031269,8.269922982043687e-05,4.078119008784485e-05
2005-12-15,0.00022621582316842344,5.3319237394921106e-05,0.0001454038592070103,6.237124496401979e-05,8.992932450539704e-05,5.4609734114306435e-06,17.149271772546463,0.0005531108833541794,8.170284977956315e-05,4.087235438038789e-05
2005-12-16,0.0002270508526736847,5.27824679e-05,0.0001467427529570103,5.9256679608352684e-05,8.815906105989456e-05,5.259249018052959e-06,17.149271772546463,0.0005529266316770898,8.253731260003891e-05,4.111546109254303e-05
2005-12-19,0.0002259880983789459,5.1923635343047335e-05,0.00014283318565859796,5.893723600330353e-05,8.759848204370347e-05,5.259249018052959e-06,17.149271772546463,0.0005433457553229103,8.302305475904846e-05,4.078119008784485e-05
2005-12-20,0.00022458372794210814,5.21383417759369e-05,0.00014202985145158768,5.97198703173294e-05,8.863113618920593e-05,5.259249018052959e-06,17.299265025092925,0.0005525581283229103,8.288605226587372e-05,4.079638461961212e-05
2005-12-21,0.00022484943099473418,5.18878498e-05,0.00014336874520158767,5.96080670142746e-05,8.930973539460297e-05,5.230431159436225e-06,17.299265025092925,0.0005468464669027862,8.324723029095153e-05,4.135856780469818e-05
2005-12-22,0.00022477351790526124,5.2961392202539444e-05,0.00014267251473121644,5.9624038914710996e-05,8.966378470719606e-05,5.129568654277657e-06,17.24926791,0.0005457409919826622,8.388242280456314e-05,4.120662828314667e-05
2005-12-23,0.00022473555412105408,5.292560665949211e-05,0.0001439043047445774,5.973584221776581e-05,9.037188895989457e-05,5.230431159436225e-06,17.24926791,0.0005437142586770898,8.34465101e-05,4.134337327293091e-05
2005-12-27,0.00022465964103158108,5.503690592152366e-05,0.00014219051216402055,5.8601820497818e-05,8.807055154550247e-05,5.475382649208736e-06,16.459300522111512,0.0005350546407083587,8.279886972496109e-05,4.1510510224310305e-05
2005-12-28,0.00022519103265789185,5.54663222e-05,0.00014379719079298973,5.8505989095199587e-05,8.706740244730149e-05,5.273657638891601e-06,16.989278715527877,0.0005424245320798759,8.354615000452423e-05,4.185997576077576e-05
2005-12-29,0.0002259880983789459,5.564524650253944e-05,0.00014818876065859796,5.844209589713287e-05,8.783451679460296e-05,5.273657638891601e-06,16.99927852,0.0005374498422256966,8.362087518182526e-05,4.299953956077576e-05
2005-12-30,0.00022424214075789185,5.48221960759369e-05,0.00014385074776878355,5.8601820497818e-05,8.756897699640198e-05,5.475382649208736e-06,16.229310741055755,0.0005339491306458206,8.262449514095154e-05,4.234619208314667e-05
